0.	-1.012514560667576
0.01	-0.9979549462143927
0.02	-0.9834660237921397
0.03	-0.969047372561448
0.04	-0.9546985730400469
0.05	-0.9404192082885745
0.06	-0.9262088643766522
0.07	-0.9120671297217279
0.08	-0.8979935951582555
0.09	-0.8839878537842111
0.1	-0.8700495015063757
0.11	-0.8561781366975693
0.12	-0.8423733600596054
0.13	-0.828634774564757
0.14	-0.8149619857947732
0.15	-0.8013546019093911
0.16	-0.7878122333107036
0.17	-0.7743344926769673
0.18	-0.7609209950992921
0.19	-0.7475713583511384
0.2	-0.7342852023636888
0.21	-0.7210621493483854
0.22	-0.7079018237373176
0.23	-0.6948038527405028
0.24	-0.6817678656436228
0.25	-0.6687934940147595
0.26	-0.6558803714564178
0.27	-0.6430281344347494
0.28	-0.6302364214126026
0.29	-0.6175048730956209
0.3	-0.6048331322029459
0.31	-0.5922208441554285
0.32	-0.5796676564530947
0.33	-0.5671732187545468
0.34	-0.5547371827299714
0.35000000000000003	-0.5423592025621882
0.36	-0.530038934609956
0.37	-0.5177760373035012
0.38	-0.5055701710825228
0.39	-0.49342099871294165
0.4	-0.4813281852276765
0.41000000000000003	-0.4692913976463231
0.42	-0.4573103049952589
0.43	-0.44538457844480833
0.44	-0.4335138915165706
0.45	-0.4216979196368061
0.46	-0.40993634023493675
0.47000000000000003	-0.3982288327075294
0.48	-0.3865750788789587
0.49	-0.37497476239942584
0.5	-0.3634275689174255
0.51	-0.35193318587847094
0.52	-0.340491303223824
0.53	-0.32910161264527826
0.54	-0.3177638077960558
0.55	-0.30647758408586123
0.56	-0.2952426392959975
0.5700000000000001	-0.28405867300869453
0.58	-0.27292538669228894
0.59	-0.26184248356457746
0.6	-0.2508096690436182
0.61	-0.23982665042772322
0.62	-0.22889313682009488
0.63	-0.2180088390665817
0.64	-0.20717347004543912
0.65	-0.19638674458952524
0.66	-0.1856483792580791
0.67	-0.17495809234602794
0.68	-0.1643156040174981
0.6900000000000001	-0.15372063645970552
0.7000000000000001	-0.1431729135107743
0.71	-0.1326721607370943
0.72	-0.1222181054167337
0.73	-0.11181047691270006
0.74	-0.10144900616675612
0.75	-0.09113342584075491
0.76	-0.08086347015732245
0.77	-0.07063887547855499
0.78	-0.06045937967671958
0.79	-0.05032472231224447
0.8	-0.04023464445381186
0.81	-0.03018888921977103
0.8200000000000001	-0.020187201264788335
0.8300000000000001	-0.010229326866982174
0.84	-0.000315013803534736
0.85	0.009555988249684809
0.86	0.019383928015208697
0.87	0.02916905266499149
0.88	0.03891160788067762
0.89	0.0486118375925349
0.9	0.05826998406818127
0.91	0.06788628809478829
0.92	0.07746098897785038
0.93	0.08699432441420836
0.9400000000000001	0.09648653038195305
0.9500000000000001	0.1059378414458851
0.96	0.11534849069792673
0.97	0.1247187097586613
0.98	0.1340487284794134
0.99	0.14333877536219264
1.	0.1525890774453563
1.01	0.16179986042710598
1.02	0.17097134819202017
1.03	0.1801037633359855
1.04	0.18919732701752984
1.05	0.1982522591138151
1.06	0.20726877774908004
1.07	0.21624709975037154
1.08	0.22518744056141024
1.09	0.23409001435416385
1.1	0.24295503367820215
1.11	0.25178270973192196
1.12	0.26057325239413665
1.1300000000000001	0.26932687028097363
1.1400000000000001	0.27804377051319995
1.1500000000000001	0.28672415880995317
1.16	0.2953682396319584
1.17	0.30397621618605725
1.18	0.31254829030654196
1.19	0.32108466237974775
1.2	0.32958553159202236
1.21	0.3380510958846218
1.22	0.34648155194418706
1.23	0.35487709496772857
1.24	0.36323791900780283
1.25	0.371564216880885
1.26	0.37985618026132184
1.27	0.3881139992972644
1.28	0.39633786304493207
1.29	0.4045279593452771
1.3	0.412684474958141
1.31	0.42080759515439203
1.32	0.42889750411685307
1.33	0.43695438485727023
1.34	0.44497841931536575
1.35	0.4529697880532831
1.36	0.46092867050025466
1.37	0.4688552449692446
1.3800000000000001	0.47674968870970663
1.3900000000000001	0.48461217770177833
1.4000000000000001	0.4924428867507269
1.41	0.500241989598054
1.42	0.5080096589299342
1.43	0.5157460662677636
1.44	0.5234513819195148
1.45	0.5311257751794641
1.46	0.5387694142946335
1.47	0.5463824664475565
1.48	0.5539650975726335
1.49	0.5615174726380956
1.5	0.569039755573084
1.51	0.5765321093378317
1.52	0.583994695613954
1.53	0.5914276751617937
1.54	0.5988312077185242
1.55	0.6062054521129349
1.56	0.6135505659141881
1.57	0.6208667057824195
1.58	0.6281540273901699
1.59	0.6354126855097155
1.6	0.642642833747963
1.61	0.6498446247653181
1.62	0.6570182102811837
1.6300000000000001	0.6641637411222585
1.6400000000000001	0.6712813670414238
1.6500000000000001	0.6783712368099597
1.6600000000000001	0.6854334983027315
1.67	0.692468298509111
1.68	0.6994757834330142
1.69	0.706456098064451
1.7	0.7134093865394981
1.71	0.7203357921157952
1.72	0.727235457150266
1.73	0.7341085229567855
1.74	0.7409551300355918
1.75	0.7477754180155565
1.76	0.7545695257055823
1.77	0.7613375908458607
1.78	0.7680797504009894
1.79	0.7747961404759709
1.8	0.7814868964141432
1.81	0.7881521524954139
1.82	0.7947920422417075
1.83	0.8014066983436393
1.84	0.8079962527371636
1.85	0.8145608363741356
1.86	0.8211005794169793
1.87	0.8276156112361274
1.8800000000000001	0.8341060604538348
1.8900000000000001	0.8405720547853089
1.9000000000000001	0.8470137211268085
1.9100000000000001	0.8534311856202076
1.92	0.8598245736653486
1.93	0.8661940098293957
1.94	0.8725396178333308
1.95	0.8788615206795699
1.96	0.8851598406344688
